dimension,lattice_size,alpha,gamma,g^4,D(p),error,p,acceptance_rate,warmup_steps,production_steps,sample_every,base_leapfrog_steps,base_seed,retained_configurations,seed
3,32,1.0,1.0,40.0,0.3121781804088019,0.004037413262670779,0.19634954084936207,0.9395857142857142,10000,70000,10,30,,7000,812807124
3,32,1.0,1.0,40.0,0.3044068582593,0.004705730171494841,0.39269908169872414,0.9395857142857142,10000,70000,10,30,,7000,812807124
3,32,1.0,1.0,40.0,0.2912389305117996,0.002570503061743297,0.5890486225480862,0.9395857142857142,10000,70000,10,30,,7000,812807124
3,32,1.0,1.0,40.0,0.2710171580273354,0.003012474513126234,0.7853981633974483,0.9395857142857142,10000,70000,10,30,,7000,812807124
3,32,1.0,1.0,40.0,0.25031987484253554,0.002326699781195628,0.9817477042468103,0.9395857142857142,10000,70000,10,30,,7000,812807124
3,32,1.0,1.0,40.0,0.22872794649281575,0.0031166196075680694,1.1780972450961724,0.9395857142857142,10000,70000,10,30,,7000,812807124
3,32,1.0,1.0,40.0,0.20900107534909682,0.002492763595184605,1.3744467859455345,0.9395857142857142,10000,70000,10,30,,7000,812807124
3,32,1.0,1.0,40.0,0.19289830908382313,0.0017221599542001876,1.5707963267948966,0.9395857142857142,10000,70000,10,30,,7000,812807124
3,32,1.0,1.0,40.0,0.18119828905569105,0.0021347525410149687,1.7671458676442586,0.9395857142857142,10000,70000,10,30,,7000,812807124
3,32,1.0,1.0,40.0,0.17113916305116522,0.0019863803792585016,1.9634954084936207,0.9395857142857142,10000,70000,10,30,,7000,812807124
3,32,1.0,1.0,40.0,0.15763264654981102,0.0021174930518174143,2.1598449493429825,0.9395857142857142,10000,70000,10,30,,7000,812807124
3,32,1.0,1.0,40.0,0.152768462763686,0.001994873663968037,2.356194490192345,0.9395857142857142,10000,70000,10,30,,7000,812807124
3,32,1.0,1.0,40.0,0.14539756950315327,0.0022510818763743137,2.552544031041707,0.9395857142857142,10000,70000,10,30,,7000,812807124
3,32,1.0,1.0,40.0,0.14599231556237643,0.0018266711752249578,2.748893571891069,0.9395857142857142,10000,70000,10,30,,7000,812807124
3,32,1.0,1.0,40.0,0.13976676233718624,0.0017954727674292428,2.945243112740431,0.9395857142857142,10000,70000,10,30,,7000,812807124
3,32,1.0,1.0,40.0,0.13889976630707393,0.0030790113160913397,3.141592653589793,0.9395857142857142,10000,70000,10,30,,7000,812807124
3,32,1.0,1.0,40.0,0.13976676233718624,0.0017954727674292428,3.3379421944391554,0.9395857142857142,10000,70000,10,30,,7000,812807124
3,32,1.0,1.0,40.0,0.1459923155623764,0.0018266711752249372,3.5342917352885173,0.9395857142857142,10000,70000,10,30,,7000,812807124
3,32,1.0,1.0,40.0,0.14539756950315327,0.0022510818763743137,3.730641276137879,0.9395857142857142,10000,70000,10,30,,7000,812807124
3,32,1.0,1.0,40.0,0.152768462763686,0.001994873663968035,3.9269908169872414,0.9395857142857142,10000,70000,10,30,,7000,812807124
3,32,1.0,1.0,40.0,0.15763264654981102,0.0021174930518174143,4.123340357836604,0.9395857142857142,10000,70000,10,30,,7000,812807124
3,32,1.0,1.0,40.0,0.17113916305116522,0.0019863803792585016,4.319689898685965,0.9395857142857142,10000,70000,10,30,,7000,812807124
3,32,1.0,1.0,40.0,0.18119828905569105,0.0021347525410149687,4.516039439535327,0.9395857142857142,10000,70000,10,30,,7000,812807124
3,32,1.0,1.0,40.0,0.19289830908382313,0.0017221599542001876,4.71238898038469,0.9395857142857142,10000,70000,10,30,,7000,812807124
3,32,1.0,1.0,40.0,0.20900107534909682,0.002492763595184605,4.908738521234052,0.9395857142857142,10000,70000,10,30,,7000,812807124
3,32,1.0,1.0,40.0,0.22872794649281575,0.0031166196075680694,5.105088062083414,0.9395857142857142,10000,70000,10,30,,7000,812807124
3,32,1.0,1.0,40.0,0.25031987484253554,0.002326699781195628,5.301437602932776,0.9395857142857142,10000,70000,10,30,,7000,812807124
3,32,1.0,1.0,40.0,0.2710171580273354,0.003012474513126234,5.497787143782138,0.9395857142857142,10000,70000,10,30,,7000,812807124
3,32,1.0,1.0,40.0,0.2912389305117996,0.002570503061743297,5.6941366846315,0.9395857142857142,10000,70000,10,30,,7000,812807124
3,32,1.0,1.0,40.0,0.3044068582593,0.004705730171494841,5.890486225480862,0.9395857142857142,10000,70000,10,30,,7000,812807124
3,32,1.0,1.0,40.0,0.3121781804088019,0.004037413262670779,6.086835766330224,0.9395857142857142,10000,70000,10,30,,7000,812807124
