dimension,lattice_size,alpha,gamma,g^4,D(p),error,p,acceptance_rate,warmup_steps,production_steps,sample_every,base_leapfrog_steps,base_seed,retained_configurations,seed
2,32,1.0,1.0,40.0,0.1955510583080009,0.002083284055084927,1.3744467859455345,0.972,5000,60000,10,20,,6000,860056554
2,32,1.0,1.0,40.0,0.18525413116159012,0.002143338317515021,1.5707963267948966,0.972,5000,60000,10,20,,6000,860056554
2,32,1.0,1.0,40.0,0.17069124047319567,0.0023318080241431726,1.7671458676442586,0.972,5000,60000,10,20,,6000,860056554
2,32,1.0,1.0,40.0,0.16174350883757074,0.001894137803822706,1.9634954084936207,0.972,5000,60000,10,20,,6000,860056554
2,32,1.0,1.0,40.0,0.1522180622619161,0.0022184393291583716,2.1598449493429825,0.972,5000,60000,10,20,,6000,860056554
2,32,1.0,1.0,40.0,0.14608347007296224,0.0019004402977775667,2.356194490192345,0.972,5000,60000,10,20,,6000,860056554
2,32,1.0,1.0,40.0,0.13961075737904957,0.0018129015238864204,2.552544031041707,0.972,5000,60000,10,20,,6000,860056554
2,32,1.0,1.0,40.0,0.1348439952445281,0.001759597469059108,2.748893571891069,0.972,5000,60000,10,20,,6000,860056554
2,32,1.0,1.0,40.0,0.13330012064842472,0.0016609825721862522,2.945243112740431,0.972,5000,60000,10,20,,6000,860056554
2,32,1.0,1.0,40.0,0.13713784763522013,0.0021627341180380693,3.141592653589793,0.972,5000,60000,10,20,,6000,860056554
2,32,1.0,1.0,40.0,0.13330012064842472,0.0016609825721862522,3.3379421944391554,0.972,5000,60000,10,20,,6000,860056554
2,32,1.0,1.0,40.0,0.1348439952445281,0.001759597469059108,3.5342917352885173,0.972,5000,60000,10,20,,6000,860056554
2,32,1.0,1.0,40.0,0.13961075737904957,0.0018129015238864204,3.730641276137879,0.972,5000,60000,10,20,,6000,860056554
2,32,1.0,1.0,40.0,0.14608347007296224,0.0019004402977775667,3.9269908169872414,0.972,5000,60000,10,20,,6000,860056554
2,32,1.0,1.0,40.0,0.1522180622619161,0.0022184393291583716,4.123340357836604,0.972,5000,60000,10,20,,6000,860056554
2,32,1.0,1.0,40.0,0.16174350883757074,0.001894137803822706,4.319689898685965,0.972,5000,60000,10,20,,6000,860056554
2,32,1.0,1.0,40.0,0.17069124047319567,0.0023318080241431726,4.516039439535327,0.972,5000,60000,10,20,,6000,860056554
2,32,1.0,1.0,40.0,0.18525413116159012,0.002143338317515021,4.71238898038469,0.972,5000,60000,10,20,,6000,860056554
2,32,1.0,1.0,40.0,0.1955510583080009,0.002083284055084927,4.908738521234052,0.972,5000,60000,10,20,,6000,860056554
2,32,1.0,1.0,40.0,0.21496517730250084,0.003957188794887561,5.105088062083414,0.972,5000,60000,10,20,,6000,860056554
2,32,1.0,1.0,40.0,0.22857250951603794,0.0028683080100143027,5.301437602932776,0.972,5000,60000,10,20,,6000,860056554
2,32,1.0,1.0,40.0,0.25031717694186056,0.002983133929167333,5.497787143782138,0.972,5000,60000,10,20,,6000,860056554
2,32,1.0,1.0,40.0,0.2679915585336957,0.00471731593323145,5.6941366846315,0.972,5000,60000,10,20,,6000,860056554
2,32,1.0,1.0,40.0,0.27816128311073773,0.0028318750178688385,5.890486225480862,0.972,5000,60000,10,20,,6000,860056554
2,32,1.0,1.0,40.0,0.28609386010565296,0.0038755731935260856,6.086835766330224,0.972,5000,60000,10,20,,6000,860056554
