dimension,lattice_size,alpha,gamma,g^4,D(p),error,p,acceptance_rate,warmup_steps,production_steps,sample_every,base_leapfrog_steps,base_seed,retained_configurations,seed
2,32,1.0,1.0,5.0,0.4206855377782434,0.005248753026426109,0.9817477042468103,0.9750833333333333,5000,60000,10,20,,6000,1046645361
2,32,1.0,1.0,5.0,0.36596720565739604,0.005315091807975078,1.1780972450961724,0.9750833333333333,5000,60000,10,20,,6000,1046645361
2,32,1.0,1.0,5.0,0.31970200229005086,0.004151439021430525,1.3744467859455345,0.9750833333333333,5000,60000,10,20,,6000,1046645361
2,32,1.0,1.0,5.0,0.2808257827283338,0.0033886043500981566,1.5707963267948966,0.9750833333333333,5000,60000,10,20,,6000,1046645361
2,32,1.0,1.0,5.0,0.2520350912089447,0.0036661187359536144,1.7671458676442586,0.9750833333333333,5000,60000,10,20,,6000,1046645361
2,32,1.0,1.0,5.0,0.23252628770310096,0.002789709236935197,1.9634954084936207,0.9750833333333333,5000,60000,10,20,,6000,1046645361
2,32,1.0,1.0,5.0,0.21921251407910883,0.002739569324033823,2.1598449493429825,0.9750833333333333,5000,60000,10,20,,6000,1046645361
2,32,1.0,1.0,5.0,0.2040551913182876,0.0026586310272560627,2.356194490192345,0.9750833333333333,5000,60000,10,20,,6000,1046645361
2,32,1.0,1.0,5.0,0.19142313972916467,0.0022021435191224904,2.552544031041707,0.9750833333333333,5000,60000,10,20,,6000,1046645361
2,32,1.0,1.0,5.0,0.18892774662386497,0.0026376513590768013,2.748893571891069,0.9750833333333333,5000,60000,10,20,,6000,1046645361
2,32,1.0,1.0,5.0,0.18392414363649903,0.002171033668488889,2.945243112740431,0.9750833333333333,5000,60000,10,20,,6000,1046645361
2,32,1.0,1.0,5.0,0.18112874960454467,0.003639457660328081,3.141592653589793,0.9750833333333333,5000,60000,10,20,,6000,1046645361
2,32,1.0,1.0,5.0,0.18392414363649903,0.002171033668488889,3.3379421944391554,0.9750833333333333,5000,60000,10,20,,6000,1046645361
2,32,1.0,1.0,5.0,0.18892774662386497,0.002637651359076804,3.5342917352885173,0.9750833333333333,5000,60000,10,20,,6000,1046645361
2,32,1.0,1.0,5.0,0.19142313972916467,0.0022021435191224904,3.730641276137879,0.9750833333333333,5000,60000,10,20,,6000,1046645361
2,32,1.0,1.0,5.0,0.20405519131828764,0.0026586310272560653,3.9269908169872414,0.9750833333333333,5000,60000,10,20,,6000,1046645361
2,32,1.0,1.0,5.0,0.21921251407910883,0.002739569324033823,4.123340357836604,0.9750833333333333,5000,60000,10,20,,6000,1046645361
2,32,1.0,1.0,5.0,0.2325262877031009,0.002789709236935197,4.319689898685965,0.9750833333333333,5000,60000,10,20,,6000,1046645361
2,32,1.0,1.0,5.0,0.2520350912089447,0.0036661187359536144,4.516039439535327,0.9750833333333333,5000,60000,10,20,,6000,1046645361
2,32,1.0,1.0,5.0,0.2808257827283338,0.0033886043500981566,4.71238898038469,0.9750833333333333,5000,60000,10,20,,6000,1046645361
2,32,1.0,1.0,5.0,0.31970200229005086,0.004151439021430525,4.908738521234052,0.9750833333333333,5000,60000,10,20,,6000,1046645361
2,32,1.0,1.0,5.0,0.36596720565739604,0.005315091807975091,5.105088062083414,0.9750833333333333,5000,60000,10,20,,6000,1046645361
2,32,1.0,1.0,5.0,0.4206855377782434,0.005248753026426109,5.301437602932776,0.9750833333333333,5000,60000,10,20,,6000,1046645361
2,32,1.0,1.0,5.0,0.47928648174071553,0.006440846068478766,5.497787143782138,0.9750833333333333,5000,60000,10,20,,6000,1046645361
2,32,1.0,1.0,5.0,0.5433970380559284,0.007566935472179257,5.6941366846315,0.9750833333333333,5000,60000,10,20,,6000,1046645361
2,32,1.0,1.0,5.0,0.589064465660803,0.007152185973624381,5.890486225480862,0.9750833333333333,5000,60000,10,20,,6000,1046645361
2,32,1.0,1.0,5.0,0.6356021752218753,0.00766961500274017,6.086835766330224,0.9750833333333333,5000,60000,10,20,,6000,1046645361
2,32,1.0,1.0,10.0,0.5317849646310449,0.011413294315092732,0.0,0.9744333333333334,5000,60000,10,20,,6000,3360399579
2,32,1.0,1.0,10.0,0.5134011639355238,0.006919553233364106,0.19634954084936207,0.9744333333333334,5000,60000,10,20,,6000,3360399579
2,32,1.0,1.0,10.0,0.4895007060551496,0.006254014286212763,0.39269908169872414,0.9744333333333334,5000,60000,10,20,,6000,3360399579
2,32,1.0,1.0,10.0,0.44894757062772345,0.005906093648672818,0.5890486225480862,0.9744333333333334,5000,60000,10,20,,6000,3360399579
2,32,1.0,1.0,10.0,0.3981436951679135,0.005549340146047848,0.7853981633974483,0.9744333333333334,5000,60000,10,20,,6000,3360399579
2,32,1.0,1.0,10.0,0.3572168093242928,0.004817995681058278,0.9817477042468103,0.9744333333333334,5000,60000,10,20,,6000,3360399579
2,32,1.0,1.0,10.0,0.31582394855055945,0.004363866436320669,1.1780972450961724,0.9744333333333334,5000,60000,10,20,,6000,3360399579
2,32,1.0,1.0,10.0,0.28346644767733936,0.003411490457233042,1.3744467859455345,0.9744333333333334,5000,60000,10,20,,6000,3360399579
2,32,1.0,1.0,10.0,0.2579132795794725,0.0029253225473983937,1.5707963267948966,0.9744333333333334,5000,60000,10,20,,6000,3360399579
2,32,1.0,1.0,10.0,0.23662981661851887,0.0033923382036698145,1.7671458676442586,0.9744333333333334,5000,60000,10,20,,6000,3360399579
2,32,1.0,1.0,10.0,0.21492374235732253,0.0031427236822179853,1.9634954084936207,0.9744333333333334,5000,60000,10,20,,6000,3360399579
2,32,1.0,1.0,10.0,0.197873223771722,0.0029944623271448965,2.1598449493429825,0.9744333333333334,5000,60000,10,20,,6000,3360399579
2,32,1.0,1.0,10.0,0.19028537908988885,0.0027078594393167886,2.356194490192345,0.9744333333333334,5000,60000,10,20,,6000,3360399579
2,32,1.0,1.0,10.0,0.18212540726470383,0.00245276182503872,2.552544031041707,0.9744333333333334,5000,60000,10,20,,6000,3360399579
2,32,1.0,1.0,10.0,0.17527599461614302,0.002190258160198937,2.748893571891069,0.9744333333333334,5000,60000,10,20,,6000,3360399579
2,32,1.0,1.0,10.0,0.16787084756616866,0.0022936755839719535,2.945243112740431,0.9744333333333334,5000,60000,10,20,,6000,3360399579
2,32,1.0,1.0,10.0,0.1752842698018701,0.0029562096030788174,3.141592653589793,0.9744333333333334,5000,60000,10,20,,6000,3360399579
2,32,1.0,1.0,10.0,0.16787084756616866,0.0022936755839719535,3.3379421944391554,0.9744333333333334,5000,60000,10,20,,6000,3360399579
2,32,1.0,1.0,10.0,0.175275994616143,0.002190258160198937,3.5342917352885173,0.9744333333333334,5000,60000,10,20,,6000,3360399579
2,32,1.0,1.0,10.0,0.18212540726470383,0.00245276182503872,3.730641276137879,0.9744333333333334,5000,60000,10,20,,6000,3360399579
2,32,1.0,1.0,10.0,0.19028537908988885,0.002707859439316773,3.9269908169872414,0.9744333333333334,5000,60000,10,20,,6000,3360399579
2,32,1.0,1.0,10.0,0.197873223771722,0.0029944623271448965,4.123340357836604,0.9744333333333334,5000,60000,10,20,,6000,3360399579
2,32,1.0,1.0,10.0,0.21492374235732253,0.0031427236822179835,4.319689898685965,0.9744333333333334,5000,60000,10,20,,6000,3360399579
2,32,1.0,1.0,10.0,0.23662981661851887,0.0033923382036698145,4.516039439535327,0.9744333333333334,5000,60000,10,20,,6000,3360399579
2,32,1.0,1.0,10.0,0.2579132795794725,0.0029253225473983937,4.71238898038469,0.9744333333333334,5000,60000,10,20,,6000,3360399579
2,32,1.0,1.0,10.0,0.28346644767733936,0.003411490457233042,4.908738521234052,0.9744333333333334,5000,60000,10,20,,6000,3360399579
2,32,1.0,1.0,10.0,0.3158239485505595,0.004363866436320673,5.105088062083414,0.9744333333333334,5000,60000,10,20,,6000,3360399579
2,32,1.0,1.0,10.0,0.3572168093242928,0.004817995681058278,5.301437602932776,0.9744333333333334,5000,60000,10,20,,6000,3360399579
2,32,1.0,1.0,10.0,0.3981436951679135,0.005549340146047898,5.497787143782138,0.9744333333333334,5000,60000,10,20,,6000,3360399579
2,32,1.0,1.0,10.0,0.44894757062772345,0.005906093648672818,5.6941366846315,0.9744333333333334,5000,60000,10,20,,6000,3360399579
2,32,1.0,1.0,10.0,0.4895007060551496,0.006254014286212801,5.890486225480862,0.9744333333333334,5000,60000,10,20,,6000,3360399579
2,32,1.0,1.0,10.0,0.5134011639355238,0.006919553233364106,6.086835766330224,0.9744333333333334,5000,60000,10,20,,6000,3360399579
2,32,1.0,1.0,20.0,0.39688148524808725,0.007709371751355697,0.0,0.9757333333333333,5000,60000,10,20,,6000,1086524927
2,32,1.0,1.0,20.0,0.39057655526372936,0.005042087172626853,0.19634954084936207,0.9757333333333333,5000,60000,10,20,,6000,1086524927
2,32,1.0,1.0,20.0,0.37576195222291014,0.004783716746795238,0.39269908169872414,0.9757333333333333,5000,60000,10,20,,6000,1086524927
2,32,1.0,1.0,20.0,0.3500160866219763,0.004534663828010154,0.5890486225480862,0.9757333333333333,5000,60000,10,20,,6000,1086524927
2,32,1.0,1.0,20.0,0.3183102109811984,0.0046112877112875926,0.7853981633974483,0.9757333333333333,5000,60000,10,20,,6000,1086524927
2,32,1.0,1.0,20.0,0.29287372164604525,0.003459199524330955,0.9817477042468103,0.9757333333333333,5000,60000,10,20,,6000,1086524927
