dimension,lattice_size,alpha,gamma,g^4,D(p),error,p,acceptance_rate,warmup_steps,production_steps,sample_every,base_leapfrog_steps,base_seed,retained_configurations,seed
3,32,1.0,1.0,20.0,0.3293592915326097,0.0037881509286717607,0.9817477042468103,0.9581571428571428,10000,70000,10,30,,7000,2675091632
3,32,1.0,1.0,20.0,0.28711869048200483,0.0033923636031776712,1.1780972450961724,0.9581571428571428,10000,70000,10,30,,7000,2675091632
3,32,1.0,1.0,20.0,0.2629584451636685,0.003002721358087902,1.3744467859455345,0.9581571428571428,10000,70000,10,30,,7000,2675091632
3,32,1.0,1.0,20.0,0.2358226870780841,0.002951350934683046,1.5707963267948966,0.9581571428571428,10000,70000,10,30,,7000,2675091632
3,32,1.0,1.0,20.0,0.21632201794802478,0.0026119176754387328,1.7671458676442586,0.9581571428571428,10000,70000,10,30,,7000,2675091632
3,32,1.0,1.0,20.0,0.19836839468146772,0.0024643184052654064,1.9634954084936207,0.9581571428571428,10000,70000,10,30,,7000,2675091632
3,32,1.0,1.0,20.0,0.186629272764871,0.0023183980855119406,2.1598449493429825,0.9581571428571428,10000,70000,10,30,,7000,2675091632
3,32,1.0,1.0,20.0,0.175648044894716,0.00180534367157109,2.356194490192345,0.9581571428571428,10000,70000,10,30,,7000,2675091632
3,32,1.0,1.0,20.0,0.16947754080684235,0.001995795386742538,2.552544031041707,0.9581571428571428,10000,70000,10,30,,7000,2675091632
3,32,1.0,1.0,20.0,0.16229087010907348,0.0017512941871631177,2.748893571891069,0.9581571428571428,10000,70000,10,30,,7000,2675091632
3,32,1.0,1.0,20.0,0.1614301698913426,0.001844835657151055,2.945243112740431,0.9581571428571428,10000,70000,10,30,,7000,2675091632
3,32,1.0,1.0,20.0,0.1610182634201038,0.0027672315692963455,3.141592653589793,0.9581571428571428,10000,70000,10,30,,7000,2675091632
3,32,1.0,1.0,20.0,0.1614301698913426,0.001844835657151055,3.3379421944391554,0.9581571428571428,10000,70000,10,30,,7000,2675091632
3,32,1.0,1.0,20.0,0.1622908701090734,0.0017512941871631069,3.5342917352885173,0.9581571428571428,10000,70000,10,30,,7000,2675091632
3,32,1.0,1.0,20.0,0.16947754080684235,0.001995795386742538,3.730641276137879,0.9581571428571428,10000,70000,10,30,,7000,2675091632
3,32,1.0,1.0,20.0,0.175648044894716,0.0018053436715710898,3.9269908169872414,0.9581571428571428,10000,70000,10,30,,7000,2675091632
3,32,1.0,1.0,20.0,0.186629272764871,0.0023183980855119406,4.123340357836604,0.9581571428571428,10000,70000,10,30,,7000,2675091632
3,32,1.0,1.0,20.0,0.1983683946814677,0.0024643184052654064,4.319689898685965,0.9581571428571428,10000,70000,10,30,,7000,2675091632
3,32,1.0,1.0,20.0,0.21632201794802478,0.0026119176754387328,4.516039439535327,0.9581571428571428,10000,70000,10,30,,7000,2675091632
3,32,1.0,1.0,20.0,0.2358226870780841,0.002951350934683046,4.71238898038469,0.9581571428571428,10000,70000,10,30,,7000,2675091632
3,32,1.0,1.0,20.0,0.2629584451636685,0.003002721358087902,4.908738521234052,0.9581571428571428,10000,70000,10,30,,7000,2675091632
3,32,1.0,1.0,20.0,0.28711869048200483,0.0033923636031776712,5.105088062083414,0.9581571428571428,10000,70000,10,30,,7000,2675091632
3,32,1.0,1.0,20.0,0.3293592915326097,0.0037881509286717607,5.301437602932776,0.9581571428571428,10000,70000,10,30,,7000,2675091632
3,32,1.0,1.0,20.0,0.34846222281763056,0.0040374175692604345,5.497787143782138,0.9581571428571428,10000,70000,10,30,,7000,2675091632
3,32,1.0,1.0,20.0,0.3963682831240632,0.004570397004880598,5.6941366846315,0.9581571428571428,10000,70000,10,30,,7000,2675091632
3,32,1.0,1.0,20.0,0.4116545599371873,0.004323978959724893,5.890486225480862,0.9581571428571428,10000,70000,10,30,,7000,2675091632
3,32,1.0,1.0,20.0,0.4332840144252615,0.0050050607315908,6.086835766330224,0.9581571428571428,10000,70000,10,30,,7000,2675091632
3,32,1.0,1.0,40.0,0.3308480396380167,0.005378987266482687,0.0,0.9395571428571429,10000,70000,10,30,,7000,3668225039
3,32,1.0,1.0,40.0,0.3127243900969217,0.0038820314920796997,0.19634954084936207,0.9395571428571429,10000,70000,10,30,,7000,3668225039
3,32,1.0,1.0,40.0,0.307075344266742,0.0042840047551163975,0.39269908169872414,0.9395571428571429,10000,70000,10,30,,7000,3668225039
3,32,1.0,1.0,40.0,0.2939238529867725,0.003548353775463126,0.5890486225480862,0.9395571428571429,10000,70000,10,30,,7000,3668225039
3,32,1.0,1.0,40.0,0.26874687441919054,0.002921335466263862,0.7853981633974483,0.9395571428571429,10000,70000,10,30,,7000,3668225039
3,32,1.0,1.0,40.0,0.25106966691235244,0.002889222041786656,0.9817477042468103,0.9395571428571429,10000,70000,10,30,,7000,3668225039
3,32,1.0,1.0,40.0,0.233825125082935,0.0029844764068723923,1.1780972450961724,0.9395571428571429,10000,70000,10,30,,7000,3668225039
3,32,1.0,1.0,40.0,0.21379291555126892,0.00276971172775638,1.3744467859455345,0.9395571428571429,10000,70000,10,30,,7000,3668225039
3,32,1.0,1.0,40.0,0.1966703130700524,0.002545967018782156,1.5707963267948966,0.9395571428571429,10000,70000,10,30,,7000,3668225039
3,32,1.0,1.0,40.0,0.18352661927334007,0.0020969282403423477,1.7671458676442586,0.9395571428571429,10000,70000,10,30,,7000,3668225039
3,32,1.0,1.0,40.0,0.1701768144930861,0.0018106014598283531,1.9634954084936207,0.9395571428571429,10000,70000,10,30,,7000,3668225039
3,32,1.0,1.0,40.0,0.1639078583753721,0.002253350869594023,2.1598449493429825,0.9395571428571429,10000,70000,10,30,,7000,3668225039
3,32,1.0,1.0,40.0,0.15475356349759792,0.001977605970545833,2.356194490192345,0.9395571428571429,10000,70000,10,30,,7000,3668225039
3,32,1.0,1.0,40.0,0.14866877459094777,0.0015419516789876495,2.552544031041707,0.9395571428571429,10000,70000,10,30,,7000,3668225039
3,32,1.0,1.0,40.0,0.143450377076089,0.0017831985810359754,2.748893571891069,0.9395571428571429,10000,70000,10,30,,7000,3668225039
3,32,1.0,1.0,40.0,0.1401347585635841,0.0016631386364317881,2.945243112740431,0.9395571428571429,10000,70000,10,30,,7000,3668225039
3,32,1.0,1.0,40.0,0.1442306331815297,0.0023359075419105532,3.141592653589793,0.9395571428571429,10000,70000,10,30,,7000,3668225039
3,32,1.0,1.0,40.0,0.1401347585635841,0.0016631386364317881,3.3379421944391554,0.9395571428571429,10000,70000,10,30,,7000,3668225039
3,32,1.0,1.0,40.0,0.143450377076089,0.001783198581035992,3.5342917352885173,0.9395571428571429,10000,70000,10,30,,7000,3668225039
3,32,1.0,1.0,40.0,0.14866877459094777,0.0015419516789876495,3.730641276137879,0.9395571428571429,10000,70000,10,30,,7000,3668225039
3,32,1.0,1.0,40.0,0.15475356349759792,0.001977605970545833,3.9269908169872414,0.9395571428571429,10000,70000,10,30,,7000,3668225039
3,32,1.0,1.0,40.0,0.1639078583753721,0.002253350869594023,4.123340357836604,0.9395571428571429,10000,70000,10,30,,7000,3668225039
3,32,1.0,1.0,40.0,0.17017681449308608,0.0018106014598283531,4.319689898685965,0.9395571428571429,10000,70000,10,30,,7000,3668225039
3,32,1.0,1.0,40.0,0.18352661927334007,0.0020969282403423477,4.516039439535327,0.9395571428571429,10000,70000,10,30,,7000,3668225039
3,32,1.0,1.0,40.0,0.1966703130700524,0.002545967018782156,4.71238898038469,0.9395571428571429,10000,70000,10,30,,7000,3668225039
3,32,1.0,1.0,40.0,0.21379291555126892,0.00276971172775638,4.908738521234052,0.9395571428571429,10000,70000,10,30,,7000,3668225039
3,32,1.0,1.0,40.0,0.233825125082935,0.002984476406872395,5.105088062083414,0.9395571428571429,10000,70000,10,30,,7000,3668225039
3,32,1.0,1.0,40.0,0.25106966691235244,0.002889222041786656,5.301437602932776,0.9395571428571429,10000,70000,10,30,,7000,3668225039
3,32,1.0,1.0,40.0,0.26874687441919054,0.0029213354662638575,5.497787143782138,0.9395571428571429,10000,70000,10,30,,7000,3668225039
3,32,1.0,1.0,40.0,0.2939238529867725,0.003548353775463126,5.6941366846315,0.9395571428571429,10000,70000,10,30,,7000,3668225039
3,32,1.0,1.0,40.0,0.30707534426674193,0.004284004755116424,5.890486225480862,0.9395571428571429,10000,70000,10,30,,7000,3668225039
3,32,1.0,1.0,40.0,0.3127243900969217,0.0038820314920796997,6.086835766330224,0.9395571428571429,10000,70000,10,30,,7000,3668225039
